Commodity,Country,Year,Production,Consumption,Pid,ISO3166_alpha3,ISO3166_numeric
Coal,Belgium,2010,,0.156961792,21,BEL,56
Coal,Belgium,2011,,0.147776246,21,BEL,56
Coal,Belgium,2012,,0.139185519,21,BEL,56
Coal,Belgium,2013,,0.147422964,21,BEL,56
Coal,Belgium,2014,,0.140658016,21,BEL,56
Coal,Belgium,2015,,0.141408668,21,BEL,56
Coal,Belgium,2016,,0.134050492,21,BEL,56
Coal,Belgium,2017,,0.131286534,21,BEL,56
Coal,Belgium,2018,,0.130189467,21,BEL,56
Coal,Belgium,2019,,0.127520406,21,BEL,56
Coal,Bolivia,1970,,,26,BOL,68
Coal,Bolivia,1971,,,26,BOL,68
Coal,Bolivia,1972,,,26,BOL,68
Coal,Bolivia,1973,,,26,BOL,68
Coal,Bolivia,1974,,,26,BOL,68
Coal,Bolivia,1975,,,26,BOL,68
Coal,Bolivia,1976,,,26,BOL,68
Coal,Bolivia,1977,,,26,BOL,68
Coal,Bolivia,1978,,,26,BOL,68
Coal,Bolivia,1979,,,26,BOL,68
Coal,Bolivia,1980,,,26,BOL,68
Coal,Bolivia,1981,,,26,BOL,68
Coal,Bolivia,1982,,,26,BOL,68
Coal,Bolivia,1983,,,26,BOL,68
Coal,Bolivia,1984,,,26,BOL,68
Coal,Bolivia,1985,,,26,BOL,68
Coal,Bolivia,1986,,,26,BOL,68
Coal,Bolivia,1987,,,26,BOL,68
Coal,Bolivia,1988,,,26,BOL,68
Coal,Bolivia,1989,,,26,BOL,68
Coal,Bolivia,1990,,,26,BOL,68
Coal,Bolivia,1991,,,26,BOL,68
Coal,Bolivia,1992,,,26,BOL,68
Coal,Bolivia,1993,,,26,BOL,68
Coal,Bolivia,1994,,,26,BOL,68
Coal,Bolivia,1995,,,26,BOL,68
Coal,Bolivia,1996,,,26,BOL,68
Coal,Bolivia,1997,,,26,BOL,68
Coal,Bolivia,1998,,,26,BOL,68
Coal,Bolivia,1999,,,26,BOL,68
Coal,Bolivia,2000,,,26,BOL,68
Coal,Bolivia,2001,,,26,BOL,68
Coal,Bolivia,2002,,,26,BOL,68
Coal,Bolivia,2003,,,26,BOL,68
Coal,Bolivia,2004,,,26,BOL,68
Coal,Bolivia,2005,,,26,BOL,68
Coal,Bolivia,2006,,,26,BOL,68
Coal,Bolivia,2007,,,26,BOL,68
Coal,Bolivia,2008,,,26,BOL,68
Coal,Bolivia,2009,,,26,BOL,68
Coal,Bolivia,2010,,,26,BOL,68
Coal,Bolivia,2011,,,26,BOL,68
Coal,Bolivia,2012,,,26,BOL,68
Coal,Bolivia,2013,,,26,BOL,68
Coal,Bolivia,2014,,,26,BOL,68
Coal,Bolivia,2015,,,26,BOL,68
Coal,Bolivia,2016,,,26,BOL,68
Coal,Bolivia,2017,,,26,BOL,68
Coal,Bolivia,2018,,,26,BOL,68
Coal,Bolivia,2019,,,26,BOL,68
Coal,Brazil,1965,,0.07264098,29,BRA,76
Coal,Brazil,1966,,0.07871184,29,BRA,76
Coal,Brazil,1967,,0.081349524,29,BRA,76
Coal,Brazil,1968,,0.080051616,29,BRA,76
Coal,Brazil,1969,,0.089346312,29,BRA,76
Coal,Brazil,1970,,0.102041264,29,BRA,76
Coal,Brazil,1971,,0.102716785,29,BRA,76
Coal,Brazil,1972,,0.108129282,29,BRA,76
Coal,Brazil,1973,,0.106266818,29,BRA,76
Coal,Brazil,1974,,0.112724215,29,BRA,76
Coal,Brazil,1975,,0.134010892,29,BRA,76
Coal,Brazil,1976,,0.143015022,29,BRA,76
Coal,Brazil,1977,,0.181389733,29,BRA,76
Coal,Brazil,1978,,0.208566053,29,BRA,76
Coal,Brazil,1979,,0.226543175,29,BRA,76
Coal,Brazil,1980,,0.247121143,29,BRA,76
Coal,Brazil,1981,0.121478612,0.241768284,29,BRA,76
Coal,Brazil,1982,0.133902166,0.255570493,29,BRA,76
Coal,Brazil,1983,0.142862312,0.287412516,29,BRA,76
Coal,Brazil,1984,0.160341076,0.354928715,29,BRA,76
Coal,Brazil,1985,0.163633868,0.419572955,29,BRA,76
Coal,Brazil,1986,0.155166283,0.424773015,29,BRA,76
Coal,Brazil,1987,0.141353565,0.444797249,29,BRA,76
Coal,Brazil,1988,0.153983742,0.454564202,29,BRA,76
Coal,Brazil,1989,0.138972519,0.451049324,29,BRA,76
Coal,Brazil,1990,0.070634562,0.401834846,29,BRA,76
Coal,Brazil,1991,0.084493677,0.460668751,29,BRA,76
Coal,Brazil,1992,0.079100252,0.447048051,29,BRA,76
Coal,Brazil,1993,0.078616062,0.460570568,29,BRA,76
Coal,Brazil,1994,0.087677819,0.472793938,29,BRA,76
Coal,Brazil,1995,0.08601351,0.495827361,29,BRA,76
Coal,Brazil,1996,0.080163399,0.511628887,29,BRA,76
Coal,Brazil,1997,0.093801212,0.514696542,29,BRA,76
Coal,Brazil,1998,0.091789589,0.504144795,29,BRA,76
Coal,Brazil,1999,0.094046543,0.510508069,29,BRA,76
Coal,Brazil,2000,0.112418114,0.544253362,29,BRA,76
Coal,Brazil,2001,0.096511701,0.535636816,29,BRA,76
Coal,Brazil,2002,0.107255057,0.51843741,29,BRA,76
Coal,Brazil,2003,0.097906467,0.537907424,29,BRA,76
Coal,Brazil,2004,0.113536976,0.563964793,29,BRA,76
Coal,Brazil,2005,0.119056292,0.543904569,29,BRA,76
Coal,Brazil,2006,0.118950156,0.536306306,29,BRA,76
Coal,Brazil,2007,0.122450939,0.568338198,29,BRA,76
Coal,Brazil,2008,0.136317736,0.57647648,29,BRA,76
Coal,Brazil,2009,0.127450051,0.465145777,29,BRA,76
Coal,Brazil,2010,0.114428418,0.605511507,29,BRA,76
Coal,Brazil,2011,0.114521116,0.646810922,29,BRA,76
Coal,Brazil,2012,0.122212335,0.640067074,29,BRA,76
Coal,Brazil,2013,0.151794266,0.68991658,29,BRA,76
Coal,Brazil,2014,0.150576813,0.733558931,29,BRA,76
Coal,Brazil,2015,0.121681745,0.737919761,29,BRA,76
Coal,Brazil,2016,0.112131782,0.666526896,29,BRA,76
Coal,Brazil,2017,0.091183255,0.702977096,29,BRA,76
Coal,Brazil,2018,0.098814818,0.696335167,29,BRA,76
Coal,Brazil,2019,0.123273152,0.656076918,29,BRA,76
Coal,Brunei,1965,,,30,BRN,96
Coal,Brunei,1966,,,30,BRN,96
Coal,Brunei,1967,,,30,BRN,96
Coal,Brunei,1968,,,30,BRN,96
Coal,Brunei,1969,,,30,BRN,96
Coal,Brunei,1970,,,30,BRN,96
Coal,Brunei,1971,,,30,BRN,96
Coal,Brunei,1972,,,30,BRN,96
Coal,Brunei,1973,,,30,BRN,96
Coal,Brunei,1974,,,30,BRN,96
Coal,Brunei,1975,,,30,BRN,96
Coal,Brunei,1976,,,30,BRN,96
Coal,Brunei,1977,,,30,BRN,96
Coal,Brunei,1978,,,30,BRN,96
Coal,Brunei,1979,,,30,BRN,96
Coal,Brunei,1980,,,30,BRN,96
Coal,Brunei,1981,,,30,BRN,96
Coal,Brunei,1982,,,30,BRN,96
Coal,Brunei,1983,,,30,BRN,96
Coal,Brunei,1984,,,30,BRN,96
Coal,Brunei,1985,,,30,BRN,96
Coal,Brunei,1986,,,30,BRN,96
Coal,Brunei,1987,,,30,BRN,96
Coal,Brunei,1988,,,30,BRN,96
Coal,Brunei,1989,,,30,BRN,96
Coal,Brunei,1990,,,30,BRN,96
Coal,Brunei,1991,,,30,BRN,96
Coal,Brunei,1992,,,30,BRN,96
Coal,Brunei,1993,,,30,BRN,96
Coal,Brunei,1994,,,30,BRN,96
Coal,Brunei,1995,,,30,BRN,96
Coal,Brunei,1996,,,30,BRN,96
Coal,Brunei,1997,,,30,BRN,96
Coal,Brunei,1998,,,30,BRN,96
Coal,Brunei,1999,,,30,BRN,96
Coal,Brunei,2000,,,30,BRN,96
Coal,Brunei,2001,,,30,BRN,96
Coal,Brunei,2002,,,30,BRN,96
Coal,Brunei,2003,,,30,BRN,96
Coal,Brunei,2004,,,30,BRN,96
Coal,Brunei,2005,,,30,BRN,96
Coal,Brunei,2006,,,30,BRN,96
Coal,Brunei,2007,,,30,BRN,96
Coal,Brunei,2008,,,30,BRN,96
Coal,Brunei,2009,,,30,BRN,96
Coal,Brunei,2010,,,30,BRN,96
Coal,Brunei,2011,,,30,BRN,96
Coal,Brunei,2012,,,30,BRN,96
Coal,Brunei,2013,,,30,BRN,96
Coal,Brunei,2014,,,30,BRN,96
Coal,Brunei,2015,,,30,BRN,96
Coal,Brunei,2016,,,30,BRN,96
Coal,Brunei,2017,,,30,BRN,96
Coal,Brunei,2018,,,30,BRN,96
Coal,Brunei,2019,,,30,BRN,96
Coal,Bulgaria,1965,,0.251040528,31,BGR,100
Coal,Bulgaria,1966,,0.258869844,31,BGR,100
Coal,Bulgaria,1967,,0.281101752,31,BGR,100
Coal,Bulgaria,1968,,0.305385192,31,BGR,100
Coal,Bulgaria,1969,,0.307018044,31,BGR,100
Coal,Bulgaria,1970,,0.335823228,31,BGR,100
Coal,Bulgaria,1971,,0.331468956,31,BGR,100
Coal,Bulgaria,1972,,0.34164288,31,BGR,100
Coal,Bulgaria,1973,,0.344280564,31,BGR,100
Coal,Bulgaria,1974,,0.338419044,31,BGR,100
Coal,Bulgaria,1975,,0.354789432,31,BGR,100
Coal,Bulgaria,1976,,0.330715332,31,BGR,100
Coal,Bulgaria,1977,,0.329375556,31,BGR,100
Coal,Bulgaria,1978,,0.351188784,31,BGR,100
Coal,Bulgaria,1979,,0.362116332,31,BGR,100
Coal,Bulgaria,1980,,0.379826496,31,BGR,100
Coal,Bulgaria,1981,0.197992858,0.385688016,31,BGR,100
Coal,Bulgaria,1982,0.217733911,0.405198504,31,BGR,100
Coal,Bulgaria,1983,0.21893667,0.403649388,31,BGR,100
Coal,Bulgaria,1984,0.218527293,0.404277408,31,BGR,100
Coal,Bulgaria,1985,0.208637948,0.421945704,31,BGR,100
Coal,Bulgaria,1986,0.237533328,0.433710612,31,BGR,100
Coal,Bulgaria,1987,0.248120054,0.4333338,31,BGR,100
Coal,Bulgaria,1988,0.23027914,0.403691256,31,BGR,100
Coal,Bulgaria,1989,0.23117698,0.412022988,31,BGR,100
Coal,Bulgaria,1990,0.213144545,0.345808495,31,BGR,100
Coal,Bulgaria,1991,0.195294919,0.309102107,31,BGR,100
Coal,Bulgaria,1992,0.225269602,0.325040585,31,BGR,100
Coal,Bulgaria,1993,0.218289243,0.349955227,31,BGR,100
Coal,Bulgaria,1994,0.211198604,0.320367907,31,BGR,100
Coal,Bulgaria,1995,0.221346654,0.320407723,31,BGR,100
Coal,Bulgaria,1996,0.226150169,0.319043748,31,BGR,100
Coal,Bulgaria,1997,0.209826757,0.363798588,31,BGR,100
Coal,Bulgaria,1998,0.212122129,0.346495046,31,BGR,100
Coal,Bulgaria,1999,0.179026521,0.285311747,31,BGR,100
Coal,Bulgaria,2000,0.179813723,0.263497221,31,BGR,100
Coal,Bulgaria,2001,0.18829505,0.300342108,31,BGR,100
Coal,Bulgaria,2002,0.185404148,0.276587377,31,BGR,100
Coal,Bulgaria,2003,0.194491598,0.309665986,31,BGR,100
Coal,Bulgaria,2004,0.190010675,0.295906905,31,BGR,100
Coal,Bulgaria,2005,0.174921908,0.289835794,31,BGR,100
Coal,Bulgaria,2006,0.180341679,0.294299174,31,BGR,100
Coal,Bulgaria,2007,0.202821697,0.331090344,31,BGR,100
Coal,Bulgaria,2008,0.203530103,0.315593364,31,BGR,100
Coal,Bulgaria,2009,0.192882987,0.265656186,31,BGR,100
Coal,Bulgaria,2010,0.207058068,0.288169112,31,BGR,100
Coal,Bulgaria,2011,0.260037417,0.338919743,31,BGR,100
Coal,Bulgaria,2012,0.234973432,0.289540666,31,BGR,100
Coal,Bulgaria,2013,0.200502838,0.248852088,31,BGR,100
Coal,Bulgaria,2014,0.214725188,0.265865987,31,BGR,100
Coal,Bulgaria,2015,0.245654335,0.274451481,31,BGR,100
Coal,Bulgaria,2016,0.214287918,0.238408952,31,BGR,100
Coal,Bulgaria,2017,0.238593925,0.255601251,31,BGR,100
Coal,Bulgaria,2018,0.220607432,0.228409744,31,BGR,100
Coal,Bulgaria,2019,0.20391366,0.208555073,31,BGR,100
Coal,Canada,1965,,0.647949168,39,CAN,124
Coal,Canada,1966,,0.635221296,39,CAN,124
Coal,Canada,1967,,0.629359776,39,CAN,124
Coal,Canada,1968,,0.683746308,39,CAN,124
Coal,Canada,1969,,0.660132756,39,CAN,124
Coal,Canada,1970,,0.708741504,39,CAN,124
Coal,Canada,1971,,0.67365612,39,CAN,124
Coal,Canada,1972,,0.635681844,39,CAN,124
Coal,Canada,1973,,0.654689916,39,CAN,124
Coal,Canada,1974,,0.665198784,39,CAN,124
Coal,Canada,1975,,0.647153676,39,CAN,124
Coal,Canada,1976,,0.7661844,39,CAN,124
Coal,Canada,1977,,0.979041312,39,CAN,124
Coal,Canada,1978,,0.805037904,39,CAN,124
Coal,Canada,1979,,0.762290676,39,CAN,124
Coal,Canada,1980,,0.928409,39,CAN,124
Coal,Canada,1981,0.969542041,0.947942,39,CAN,124
Coal,Canada,1982,1.028279025,1.001681,39,CAN,124
Coal,Canada,1983,1.06601108,1.048015,39,CAN,124
Coal,Canada,1984,1.396400158,1.167377,39,CAN,124
Coal,Canada,1985,1.487131978,1.122086,39,CAN,124
Coal,Canada,1986,1.382118009,1.039979,39,CAN,124
Coal,Canada,1987,1.393936047,1.117744,39,CAN,124
Coal,Canada,1988,1.614194994,1.200307,39,CAN,124
Coal,Canada,1989,1.718400019,1.197786,39,CAN,124
Coal,Canada,1990,1.673101073,1.136171,39,CAN,124
Coal,Canada,1991,1.747975867,1.099786,39,CAN,124
Coal,Canada,1992,1.553530039,1.120353,39,CAN,124
Coal,Canada,1993,1.651313059,0.994715,39,CAN,124
Coal,Canada,1994,1.735268953,1.054689,39,CAN,124
Coal,Canada,1995,1.800810169,1.102441,39,CAN,124
Coal,Canada,1996,1.832214802,1.125471,39,CAN,124
Coal,Canada,1997,1.897943174,1.176648,39,CAN,124
Coal,Canada,1998,1.795062996,1.258325,39,CAN,124
Coal,Canada,1999,1.725393773,1.210035,39,CAN,124
Coal,Canada,2000,1.63628803,1.280648,39,CAN,124
Coal,Canada,2001,1.666444998,1.331253,39,CAN,124
Coal,Canada,2002,1.434448953,1.339455,39,CAN,124
Coal,Canada,2003,1.331893098,1.336665,39,CAN,124
Coal,Canada,2004,1.419746006,1.255911,39,CAN,124
Coal,Canada,2005,1.478835061,1.258182,39,CAN,124
Coal,Canada,2006,1.457047171,1.221034,39,CAN,124
Coal,Canada,2007,1.494529944,1.268033,39,CAN,124
Coal,Canada,2008,1.490152023,1.230879,39,CAN,124
Coal,Canada,2009,1.387716103,0.983286,39,CAN,124
Coal,Canada,2010,1.483232106,1.036885,39,CAN,124
Coal,Canada,2011,1.484821,0.928738,39,CAN,124
Coal,Canada,2012,1.487571,0.882526,39,CAN,124
Coal,Canada,2013,1.513102,0.869501071,39,CAN,124
Coal,Canada,2014,1.503463,0.821822536,39,CAN,124
Coal,Canada,2015,1.35476,0.832618421,39,CAN,124
Coal,Canada,2016,1.370173,0.782144912,39,CAN,124
Coal,Canada,2017,1.322236,0.779341037,39,CAN,124
Coal,Canada,2018,1.175158,0.65057431,39,CAN,124
Coal,Canada,2019,1.11491501,0.558632507,39,CAN,124
Coal,Chad,1965,,,41,TCD,148
Coal,Chad,1966,,,41,TCD,148
Coal,Chad,1967,,,41,TCD,148
Coal,Chad,1968,,,41,TCD,148
Coal,Chad,1969,,,41,TCD,148
Coal,Chad,1970,,,41,TCD,148
Coal,Chad,1971,,,41,TCD,148
Coal,Chad,1972,,,41,TCD,148
Coal,Chad,1973,,,41,TCD,148
Coal,Chad,1974,,,41,TCD,148
Coal,Chad,1975,,,41,TCD,148
Coal,Chad,1976,,,41,TCD,148
Coal,Chad,1977,,,41,TCD,148
Coal,Chad,1978,,,41,TCD,148
Coal,Chad,1979,,,41,TCD,148
Coal,Chad,1980,,,41,TCD,148
Coal,Chad,1981,,,41,TCD,148
Coal,Chad,1982,,,41,TCD,148
Coal,Chad,1983,,,41,TCD,148
Coal,Chad,1984,,,41,TCD,148
Coal,Chad,1985,,,41,TCD,148
Coal,Chad,1986,,,41,TCD,148
Coal,Chad,1987,,,41,TCD,148
Coal,Chad,1988,,,41,TCD,148
Coal,Chad,1989,,,41,TCD,148
Coal,Chad,1990,,,41,TCD,148
Coal,Chad,1991,,,41,TCD,148
Coal,Chad,1992,,,41,TCD,148
Coal,Chad,1993,,,41,TCD,148
Coal,Chad,1994,,,41,TCD,148
Coal,Chad,1995,,,41,TCD,148
Coal,Chad,1996,,,41,TCD,148
Coal,Chad,1997,,,41,TCD,148
Coal,Chad,1998,,,41,TCD,148
Coal,Chad,1999,,,41,TCD,148
Coal,Chad,2000,,,41,TCD,148
Coal,Chad,2001,,,41,TCD,148
Coal,Chad,2002,,,41,TCD,148
Coal,Chad,2003,,,41,TCD,148
Coal,Chad,2004,,,41,TCD,148
Coal,Chad,2005,,,41,TCD,148
Coal,Chad,2006,,,41,TCD,148
Coal,Chad,2007,,,41,TCD,148
Coal,Chad,2008,,,41,TCD,148
Coal,Chad,2009,,,41,TCD,148
Coal,Chad,2010,,,41,TCD,148
Coal,Chad,2011,,,41,TCD,148
Coal,Chad,2012,,,41,TCD,148
Coal,Chad,2013,,,41,TCD,148
Coal,Chad,2014,,,41,TCD,148
Coal,Chad,2015,,,41,TCD,148
Coal,Chad,2016,,,41,TCD,148
Coal,Chad,2017,,,41,TCD,148
Coal,Chad,2018,,,41,TCD,148
Coal,Chad,2019,,,41,TCD,148
Coal,Chile,1965,,0.04877622,42,CHL,152
Coal,Chile,1966,,0.0502416,42,CHL,152
Coal,Chile,1967,,0.0502416,42,CHL,152
Coal,Chile,1968,,0.0502416,42,CHL,152
Coal,Chile,1969,,0.0502416,42,CHL,152
Coal,Chile,1970,,0.053716644,42,CHL,152
Coal,Chile,1971,,0.051874452,42,CHL,152
Coal,Chile,1972,,0.042872832,42,CHL,152
Coal,Chile,1973,,0.046557216,42,CHL,152
Coal,Chile,1974,,0.044128872,42,CHL,152
Coal,Chile,1975,,0.035252856,42,CHL,152
Coal,Chile,1976,,0.0355878,42,CHL,152
Coal,Chile,1977,,0.03830922,42,CHL,152
Coal,Chile,1978,,0.037346256,42,CHL,152
Coal,Chile,1979,,0.041323716,42,CHL,152
Coal,Chile,1980,,0.04563612,42,CHL,152
Coal,Chile,1981,,0.045552384,42,CHL,152
Coal,Chile,1982,,0.0303543,42,CHL,152
Coal,Chile,1983,,0.036383292,42,CHL,152
Coal,Chile,1984,,0.049069296,42,CHL,152
Coal,Chile,1985,,0.049111164,42,CHL,152
Coal,Chile,1986,,0.046640952,42,CHL,152
Coal,Chile,1987,,0.048064464,42,CHL,152
Coal,Chile,1988,,0.0669888,42,CHL,152
Coal,Chile,1989,,0.090518616,42,CHL,152
Coal,Chile,1990,,0.109049393,42,CHL,152
Coal,Chile,1991,,0.089589146,42,CHL,152
Coal,Chile,1992,,0.077464174,42,CHL,152
Coal,Chile,1993,,0.078154996,42,CHL,152
Coal,Chile,1994,,0.092180776,42,CHL,152
Coal,Chile,1995,,0.099377885,42,CHL,152
Coal,Chile,1996,,0.137709965,42,CHL,152
Coal,Chile,1997,,0.179271658,42,CHL,152
Coal,Chile,1998,,0.168673612,42,CHL,152
Coal,Chile,1999,,0.174062023,42,CHL,152
Coal,Chile,2000,,0.134509324,42,CHL,152
Coal,Chile,2001,,0.105532481,42,CHL,152
Coal,Chile,2002,,0.106369841,42,CHL,152
Coal,Chile,2003,,0.101701559,42,CHL,152
Coal,Chile,2004,,0.117804265,42,CHL,152
Coal,Chile,2005,,0.11545239,42,CHL,152
Coal,Chile,2006,,0.144138506,42,CHL,152
Coal,Chile,2007,,0.171077654,42,CHL,152
Coal,Chile,2008,,0.182943074,42,CHL,152
Coal,Chile,2009,,0.167247273,42,CHL,152
Coal,Chile,2010,,0.188025001,42,CHL,152
Coal,Chile,2011,,0.241151306,42,CHL,152
Coal,Chile,2012,,0.28115618,42,CHL,152
Coal,Chile,2013,,0.316036411,42,CHL,152
Coal,Chile,2014,,0.318808073,42,CHL,152
Coal,Chile,2015,,0.306197431,42,CHL,152
Coal,Chile,2016,,0.310537909,42,CHL,152
Coal,Chile,2017,,0.322882788,42,CHL,152
Coal,Chile,2018,,0.311622042,42,CHL,152
Coal,Chile,2019,,0.284528777,42,CHL,152
Coal,China,1965,,4.79053656,43,CHN,156
Coal,China,1966,,5.1246432,43,CHN,156
Coal,China,1967,,4.5552384,43,CHN,156
Coal,China,1968,,4.52132532,43,CHN,156
Coal,China,1969,,5.45979654,43,CHN,156
Coal,China,1970,,6.94673856,43,CHN,156
Coal,China,1971,,8.00955774,43,CHN,156
Coal,China,1972,,8.47052442,43,CHN,156
Coal,China,1973,,8.58147462,43,CHN,156
Coal,China,1974,,8.4908304,43,CHN,156
Coal,China,1975,,9.56955942,43,CHN,156
Coal,China,1976,,9.8033922,43,CHN,156
Coal,China,1977,,10.78394076,43,CHN,156
Coal,China,1978,,11.84110776,43,CHN,156
Coal,China,1979,,12.24973944,43,CHN,156
Coal,China,1980,,12.74046916,43,CHN,156
Coal,China,1981,13.0125744,12.67270208,43,CHN,156
Coal,China,1982,13.9483242,13.4094163,43,CHN,156
Coal,China,1983,14.957343,14.36041627,43,CHN,156
Coal,China,1984,16.5211128,15.6177592,43,CHN,156
Coal,China,1985,18.2607282,17.05055208,43,CHN,156
Coal,China,1986,18.714996,17.82512616,43,CHN,156
Coal,China,1987,19.4288454,19.34007059,43,CHN,156
Coal,China,1988,20.5132266,20.776405,43,CHN,156
Coal,China,1989,22.0686228,21.7688465,43,CHN,156
Coal,China,1990,22.60627072,22.08426134,43,CHN,156
Coal,China,1991,22.7637572,23.16033999,43,CHN,156
Coal,China,1992,23.37029892,24.2333894,43,CHN,156
Coal,China,1993,24.08812578,25.81328416,43,CHN,156
Coal,China,1994,25.95608753,27.51000223,43,CHN,156
Coal,China,1995,28.48554275,27.85266192,43,CHN,156
Coal,China,1996,29.23850524,29.14340224,43,CHN,156
Coal,China,1997,29.04658023,28.5548849,43,CHN,156
Coal,China,1998,27.88468671,28.33818015,43,CHN,156
Coal,China,1999,28.55391948,29.15651785,43,CHN,156
Coal,China,2000,29.61400173,29.56106234,43,CHN,156
Coal,China,2001,31.37482706,31.0887171,43,CHN,156
Coal,China,2002,33.50635863,34.08284713,43,CHN,156
Coal,China,2003,39.57948718,40.61901088,43,CHN,156
Coal,China,2004,46.34542807,47.35900693,43,CHN,156
Coal,China,2005,51.98756468,55.45838066,43,CHN,156
Coal,China,2006,55.61839507,60.90617426,43,CHN,156
Coal,China,2007,60.25991375,66.32608657,43,CHN,156
Coal,China,2008,62.45741787,67.37731424,43,CHN,156
Coal,China,2009,64.38726681,70.58016457,43,CHN,156
Coal,China,2010,69.72209636,73.2249932,43,CHN,156
Coal,China,2011,77.52624195,79.71049919,43,CHN,156
Coal,China,2012,78.4414902,80.71284122,43,CHN,156
Coal,China,2013,79.32288799,82.44114881,43,CHN,156
Coal,China,2014,78.05074546,81.83035105,43,CHN,156
Coal,China,2015,76.43265976,80.13362223,43,CHN,156
Coal,China,2016,70.81643332,79.09255134,43,CHN,156
Coal,China,2017,73.17399464,79.27744913,43,CHN,156
Coal,China,2018,76.57774012,79.8307623,43,CHN,156
Coal,China,2019,79.81690399,81.67479649,43,CHN,156
Coal,Hong Kong,1965,,0.005149764,105,HKG,344
Coal,Hong Kong,1966,,0.004438008,105,HKG,344
Coal,Hong Kong,1967,,0.00355878,105,HKG,344
Coal,Hong Kong,1968,,0.002553948,105,HKG,344
Coal,Hong Kong,1969,,0.001507248,105,HKG,344
Coal,Hong Kong,1970,,0.000879228,105,HKG,344
Coal,Hong Kong,1971,,0.001130436,105,HKG,344
Coal,Hong Kong,1972,,0.000544284,105,HKG,344
Coal,Hong Kong,1973,,0.000293076,105,HKG,344
Coal,Hong Kong,1974,,0.000293076,105,HKG,344
Coal,Hong Kong,1975,,0.000251208,105,HKG,344
Coal,Hong Kong,1976,,0.000334944,105,HKG,344
Coal,Hong Kong,1977,,0.000293076,105,HKG,344
Coal,Hong Kong,1978,,0.00020934,105,HKG,344
Coal,Hong Kong,1979,,0.000167472,105,HKG,344
Coal,Hong Kong,1980,,0.000083736,105,HKG,344
Coal,Hong Kong,1981,,0.00146538,105,HKG,344
Coal,Hong Kong,1982,,0.03747186,105,HKG,344
Coal,Hong Kong,1983,,0.088006536,105,HKG,344
Coal,Hong Kong,1984,,0.114885792,105,HKG,344
Coal,Hong Kong,1985,,0.142225596,105,HKG,344
Coal,Hong Kong,1986,,0.164583108,105,HKG,344
Coal,Hong Kong,1987,,0.206241768,105,HKG,344
Coal,Hong Kong,1988,,0.238605732,105,HKG,344
Coal,Hong Kong,1989,,0.255646008,105,HKG,344
Coal,Hong Kong,1990,,0.229939056,105,HKG,344
Coal,Hong Kong,1991,,0.248109768,105,HKG,344
Coal,Hong Kong,1992,,0.263014776,105,HKG,344
Coal,Hong Kong,1993,,0.3045897,105,HKG,344
Coal,Hong Kong,1994,,0.217587996,105,HKG,344
Coal,Hong Kong,1995,,0.234544536,105,HKG,344
Coal,Hong Kong,1996,,0.174296484,105,HKG,344
Coal,Hong Kong,1997,,0.147082284,105,HKG,344
Coal,Hong Kong,1998,,0.182837556,105,HKG,344
Coal,Hong Kong,1999,,0.156289,105,HKG,344
Coal,Hong Kong,2000,,0.181619,105,HKG,344
Coal,Hong Kong,2001,,0.286878,105,HKG,344
Coal,Hong Kong,2002,,0.223159,105,HKG,344
Coal,Hong Kong,2003,,0.283015,105,HKG,344
Coal,Hong Kong,2004,,0.264263,105,HKG,344
Coal,Hong Kong,2005,,0.287504,105,HKG,344
Coal,Hong Kong,2006,,0.287043,105,HKG,344
Coal,Hong Kong,2007,,0.313193,105,HKG,344
Coal,Hong Kong,2008,,0.286998,105,HKG,344
Coal,Hong Kong,2009,,0.299692,105,HKG,344
Coal,Hong Kong,2010,,0.260723,105,HKG,344
Coal,Hong Kong,2011,,0.310129,105,HKG,344
Coal,Hong Kong,2012,,0.305268,105,HKG,344
Coal,Hong Kong,2013,,0.325355,105,HKG,344
Coal,Hong Kong,2014,,0.341014,105,HKG,344
Coal,Hong Kong,2015,,0.280444,105,HKG,344
Coal,Hong Kong,2016,,0.280423,105,HKG,344
Coal,Hong Kong,2017,,0.262684,105,HKG,344
Coal,Hong Kong,2018,,0.262684,105,HKG,344
Coal,Hong Kong,2019,,0.258369,105,HKG,344
Coal,Colombia,1965,,0.084322152,44,COL,170
Coal,Colombia,1966,,0.084322152,44,COL,170
Coal,Colombia,1967,,0.09252828,44,COL,170
Coal,Colombia,1968,,0.084280284,44,COL,170
Coal,Colombia,1969,,0.089974332,44,COL,170
Coal,Colombia,1970,,0.093909924,44,COL,170
Coal,Colombia,1971,,0.073030645,44,COL,170
Coal,Colombia,1972,,0.075878926,44,COL,170
Coal,Colombia,1973,,0.077275181,44,COL,170
Coal,Colombia,1974,,0.093446571,44,COL,170
Coal,Colombia,1975,,0.094984462,44,COL,170
Coal,Colombia,1976,,0.092900548,44,COL,170
Coal,Colombia,1977,,0.095236678,44,COL,170
Coal,Colombia,1978,,0.096259717,44,COL,170
Coal,Colombia,1979,,0.097099177,44,COL,170
Coal,Colombia,1980,,0.101833604,44,COL,170
Coal,Colombia,1981,0.115278346,0.103752042,44,COL,170
Coal,Colombia,1982,0.127735249,0.108029733,44,COL,170
Coal,Colombia,1983,0.145981491,0.119068303,44,COL,170
Coal,Colombia,1984,0.191735762,0.123961824,44,COL,170
Coal,Colombia,1985,0.259249168,0.127853019,44,COL,170
